Date,Open,High,Low,Close,Volume
2022-01-21,98.5,99.45,98.43,98.7,94481
2022-01-24,100.46,100.94,100.07,100.74,17485
2022-01-25,100.33,100.82,99.22,99.63,63442
2022-01-26,101.15,102.77,100.37,101.34,57788
2022-01-27,98.95,100.33,98.41,99.1,76458
2022-01-28,100.66,101.1,99.81,100.2,53395
2022-01-31,103.38,103.86,101.62,103.14,59145
2022-02-01,98.23,99.12,97.55,98.09,13748
2022-02-02,96.91,96.96,96.53,96.58,91570
2022-02-03,98.65,98.95,96.82,97.74,95679
2022-02-04,97.67,97.87,96.08,97.4,26103
2022-02-07,98.68,99.25,97.52,98.17,91159
2022-02-08,96.27,97.39,96.19,97.03,45503
2022-02-09,98.29,98.45,95.93,97.25,84842
2022-02-10,98.16,98.17,95.74,96.99,56754
2022-02-11,99.27,100.16,98.85,99.31,45618
2022-02-14,99.77,99.9,99.32,99.86,89818
2022-02-15,100.51,100.61,100.46,100.59,42933
2022-02-16,99.42,99.83,98.44,99.81,75206
2022-02-17,99.18,100.13,97.97,98.88,56287
2022-02-18,97.96,98.69,97.49,98.08,85324
2022-02-21,99.19,99.85,97.81,98.9,43340
2022-02-22,98.32,98.69,97.78,98.12,97959
2022-02-23,98.87,99.3,98.19,98.74,78798
2022-02-24,103.17,103.21,101.35,102.88,24211
2022-02-25,105.95,106.08,104.0,104.73,35613
2022-02-28,103.92,104.18,103.39,104.1,56646
2022-03-01,107.91,108.03,106.47,106.65,46182
2022-03-02,106.15,106.93,104.73,105.83,94425
2022-03-03,102.04,102.42,100.43,101.57,49104
2022-03-04,99.12,99.84,98.52,99.57,33470
2022-03-07,94.66,96.55,94.53,95.9,14529
2022-03-08,95.79,96.39,94.4,95.27,96795
2022-03-09,95.86,96.01,94.37,95.35,13255
2022-03-10,98.88,100.01,97.3,98.6,29173
2022-03-11,99.97,100.25,99.18,99.29,32439
2022-03-14,97.99,99.79,97.87,98.91,99049
2022-03-15,100.6,100.73,99.68,100.6,56223
2022-03-16,96.27,97.2,95.34,96.2,76798
2022-03-17,97.39,97.69,96.16,96.7,13327
2022-03-18,96.85,99.42,96.77,98.24,92384
2022-03-21,95.05,96.28,93.99,95.38,37230
2022-03-22,97.89,98.75,97.43,97.61,15750
2022-03-23,98.74,98.91,97.34,98.32,97954
2022-03-24,97.22,98.36,96.4,97.56,35338
2022-03-25,98.55,99.54,98.44,98.84,55619
2022-03-28,104.04,104.06,102.56,103.38,36616
2022-03-29,103.73,105.31,103.12,103.81,71799
2022-03-30,103.67,104.7,103.39,104.37,65863
2022-03-31,103.28,103.67,103.07,103.47,67980
2022-04-01,100.6,102.22,100.27,101.76,70931
2022-04-04,103.62,103.73,102.97,103.5,87694
2022-04-05,102.1,102.19,101.63,101.78,55066
2022-04-06,101.03,102.84,100.75,101.98,55541
2022-04-07,101.1,102.24,100.59,101.05,95103
2022-04-08,101.44,102.34,100.73,102.07,61934
2022-04-11,101.63,103.28,101.54,102.8,51185
2022-04-12,104.92,105.71,103.85,104.99,38018
2022-04-13,103.45,105.52,102.93,103.97,48862
2022-04-14,104.27,104.3,102.16,103.46,96055
2022-04-15,101.61,102.05,101.19,101.49,24031
2022-04-18,101.05,101.63,99.79,100.64,16587
2022-04-19,100.89,102.0,100.14,101.45,81094
2022-04-20,103.27,104.11,102.39,103.03,45303
2022-04-21,100.05,101.48,99.74,101.18,47842
2022-04-22,103.88,104.13,102.2,102.99,30789
2022-04-25,105.42,106.2,104.96,105.84,77231
2022-04-26,107.12,107.21,106.56,106.77,91972
2022-04-27,110.61,111.29,110.46,110.83,18597
2022-04-28,109.3,110.16,108.22,109.17,73293
2022-04-29,106.57,106.73,105.91,106.5,96402
2022-05-02,103.63,104.15,102.25,102.77,59500
2022-05-03,106.65,107.16,105.62,105.89,73400
2022-05-04,107.15,107.74,106.5,107.33,30862
2022-05-05,107.64,107.69,107.27,107.27,83648
2022-05-06,107.05,108.94,106.71,107.92,55536
2022-05-09,105.58,106.42,105.23,105.55,81386
2022-05-10,110.39,110.83,110.28,110.76,87273
2022-05-11,110.14,112.41,110.12,111.1,81128
2022-05-12,112.05,112.58,110.37,111.4,66830
2022-05-13,113.46,114.09,111.38,113.08,44524
2022-05-16,114.77,115.43,113.41,114.22,74093
2022-05-17,114.68,115.14,114.2,114.79,82307
2022-05-18,113.73,114.17,112.24,113.03,88388
2022-05-19,114.17,114.24,114.09,114.15,41027
2022-05-20,119.46,120.16,116.74,118.51,56922
2022-05-23,121.38,122.58,121.32,121.76,93424
2022-05-24,124.57,127.15,123.97,125.7,28074
2022-05-25,124.59,124.8,123.76,124.47,26061
2022-05-26,121.78,122.17,121.03,122.07,85476
2022-05-27,121.19,122.86,120.13,121.83,23233
2022-05-30,121.49,122.61,120.65,122.02,35832
2022-05-31,124.35,125.28,123.97,124.75,33666
2022-06-01,120.91,121.13,120.52,120.59,20234
2022-06-02,123.84,125.48,123.08,124.34,85301
2022-06-03,124.89,125.77,122.37,124.01,87475
2022-06-06,124.28,124.79,123.0,123.02,45944
2022-06-07,120.92,121.21,119.8,120.59,35954
2022-06-08,116.79,116.91,116.11,116.66,11961
2022-06-09,119.11,119.25,117.15,118.64,23255
2022-06-10,118.55,120.54,118.06,118.87,71576
2022-06-13,115.08,116.28,114.63,115.86,86524
2022-06-14,112.46,113.67,112.07,112.92,65805
2022-06-15,111.74,112.32,110.69,112.22,54041
2022-06-16,115.6,116.33,115.51,116.02,29738
2022-06-17,115.48,115.57,115.46,115.47,54724
2022-06-20,112.25,112.48,110.85,112.06,88257
2022-06-21,110.99,113.06,110.04,111.57,77766
2022-06-22,110.94,111.19,110.28,111.01,30354
2022-06-23,105.41,105.62,104.4,105.08,87525
2022-06-24,104.37,105.29,104.25,105.02,50953
2022-06-27,104.26,105.06,103.65,104.59,41508
2022-06-28,106.02,107.02,105.47,106.09,66683
2022-06-29,111.12,111.28,108.98,110.07,23026
2022-06-30,113.35,113.56,111.5,112.61,66561
2022-07-01,110.68,113.0,110.47,112.06,14298
2022-07-04,110.32,110.95,109.46,109.63,30922
2022-07-05,115.1,117.03,114.96,115.33,34000
2022-07-06,116.43,116.74,114.46,115.52,49019
2022-07-07,115.59,115.79,115.32,115.61,16078
2022-07-08,115.78,116.59,115.19,115.62,51574
2022-07-11,116.23,117.82,115.38,116.13,49454
2022-07-12,115.25,115.95,114.65,115.86,96567
2022-07-13,113.97,116.28,113.6,114.58,58617
2022-07-14,113.64,114.0,111.99,113.39,53618
2022-07-15,113.73,113.97,112.75,113.37,69993
2022-07-18,111.39,112.46,110.79,112.2,96444
2022-07-19,110.96,112.05,110.28,110.65,75333
2022-07-20,110.35,112.21,109.64,110.94,19275
2022-07-21,110.08,110.63,108.89,110.43,82920
2022-07-22,113.03,114.84,112.21,113.81,80021
2022-07-25,108.05,108.09,106.77,107.83,15368
2022-07-26,110.67,111.42,110.13,110.24,17566
2022-07-27,113.19,114.08,111.45,113.04,99424
2022-07-28,109.01,109.47,108.03,108.41,20283
2022-07-29,107.59,109.04,106.73,107.72,60225
2022-08-01,106.71,107.15,106.41,106.98,57929
2022-08-02,103.86,104.86,103.58,104.02,57101
2022-08-03,102.64,102.73,102.21,102.45,72653
2022-08-04,100.19,100.46,99.9,100.23,15313
2022-08-05,104.05,104.66,103.43,103.79,55226
2022-08-08,106.05,106.2,105.29,105.78,65878
2022-08-09,108.95,110.05,107.04,108.53,63218
2022-08-10,109.66,110.3,109.63,110.15,91780
2022-08-11,108.08,108.41,106.53,107.72,65468
2022-08-12,107.63,107.69,106.63,106.64,49531
2022-08-15,106.78,108.35,106.26,107.74,29601
2022-08-16,104.64,105.55,104.29,105.16,19417
2022-08-17,106.25,107.63,106.19,106.71,13722
2022-08-18,105.87,107.39,105.14,106.25,53856
2022-08-19,106.1,106.66,104.96,105.51,53461
2022-08-22,107.2,107.77,106.85,107.06,94726
2022-08-23,106.51,108.5,106.46,108.06,66635
2022-08-24,107.05,107.65,106.6,107.34,90122
2022-08-25,110.73,111.43,109.58,109.88,95166
2022-08-26,108.11,108.24,106.76,107.56,73768
2022-08-29,108.89,109.2,108.66,108.94,95016
2022-08-30,110.83,111.6,109.09,110.29,16782
2022-08-31,109.24,109.69,108.57,109.66,85874
2022-09-01,110.73,110.82,109.05,110.43,37526
2022-09-02,107.86,107.94,107.35,107.72,57947
2022-09-05,108.58,109.82,108.24,109.76,34816
2022-09-06,109.05,109.43,108.01,109.41,49567
2022-09-07,107.44,108.34,107.05,108.32,32831
2022-09-08,111.04,111.81,110.05,110.65,15877
2022-09-09,109.65,110.04,108.7,109.15,42766
2022-09-12,106.64,107.32,105.92,106.13,96590
2022-09-13,102.83,102.95,102.22,102.88,75552
2022-09-14,103.9,104.52,103.68,104.18,35095
2022-09-15,102.12,102.98,101.41,101.56,25972
2022-09-16,105.19,105.31,104.84,105.17,62347
2022-09-19,100.84,102.0,99.75,100.85,91326
2022-09-20,104.69,105.15,104.07,104.32,63311
2022-09-21,104.42,105.28,103.38,104.81,90152
2022-09-22,104.5,105.08,104.1,104.66,51743
2022-09-23,103.2,103.84,102.29,103.57,44578
2022-09-26,105.04,105.54,104.15,104.45,16364
2022-09-27,104.23,104.97,103.9,104.43,55896
2022-09-28,106.37,107.15,106.12,106.78,98302
2022-09-29,107.67,108.35,106.85,107.08,13121
2022-09-30,107.86,108.1,107.2,107.46,13748
2022-10-03,106.86,106.86,106.67,106.73,49560
2022-10-04,106.87,106.91,105.08,106.66,87986
2022-10-05,106.65,108.3,105.97,107.37,10287
2022-10-06,103.8,104.71,103.11,103.75,48751
2022-10-07,102.19,102.29,100.7,101.0,13178
2022-10-10,102.42,102.99,102.36,102.56,62550
2022-10-11,101.75,102.98,101.69,102.96,99312
2022-10-12,103.02,103.39,102.33,102.63,31684
2022-10-13,103.69,103.9,102.33,102.72,20770
2022-10-14,103.12,103.68,101.97,103.49,50130
2022-10-17,102.29,102.92,101.38,102.42,13009
2022-10-18,100.87,102.04,100.87,100.88,89443
2022-10-19,100.51,101.74,100.15,101.32,18635
2022-10-20,100.16,100.8,98.91,99.39,68741
2022-10-21,100.22,100.58,100.16,100.25,50469
2022-10-24,96.0,97.07,95.87,96.89,53169
2022-10-25,98.52,99.2,98.05,98.93,66392
2022-10-26,99.95,100.61,99.9,99.92,79345
2022-10-27,101.3,101.75,99.75,100.48,91531
2022-10-28,102.93,103.62,101.74,102.5,72008
2022-10-31,107.33,107.5,105.89,105.97,41899
2022-11-01,108.24,108.44,108.13,108.17,29053
2022-11-02,103.67,104.38,103.3,104.24,15247
2022-11-03,102.71,102.94,101.4,101.63,89267
2022-11-04,101.49,101.5,99.23,100.41,63687
2022-11-07,101.0,101.7,99.49,100.51,17697
2022-11-08,102.18,102.49,101.21,101.6,19615
2022-11-09,100.02,100.5,99.18,100.18,81117
2022-11-10,101.04,101.27,100.54,100.6,82684
2022-11-11,99.12,100.38,98.94,99.13,91422
2022-11-14,98.0,98.11,96.75,97.97,43377
2022-11-15,95.1,95.72,93.98,95.26,66063
2022-11-16,93.38,94.64,93.38,93.55,50222
2022-11-17,90.49,91.51,90.31,91.07,79590
2022-11-18,90.02,90.43,88.14,89.34,73108
2022-11-21,91.6,91.97,91.15,91.26,30245
2022-11-22,88.75,90.47,88.25,89.58,40791
2022-11-23,93.95,94.47,93.89,94.34,83290
2022-11-24,94.96,96.5,93.92,95.31,24389
2022-11-25,95.85,96.97,94.29,95.71,28624
2022-11-28,93.8,94.57,93.45,94.12,17493
2022-11-29,95.16,96.33,94.49,95.48,57291
2022-11-30,94.31,94.62,93.61,94.43,93564
2022-12-01,94.21,95.08,93.57,94.71,17130
2022-12-02,99.36,100.53,99.33,99.61,27883
2022-12-05,99.89,100.13,98.55,99.47,85986
2022-12-06,101.58,102.15,100.96,101.8,33154
2022-12-07,100.41,101.14,99.54,100.42,23331
2022-12-08,101.33,101.38,99.15,100.4,64478
2022-12-09,104.42,104.86,103.64,104.01,91418
2022-12-12,102.56,102.82,101.99,102.76,14837
2022-12-13,107.55,107.57,106.29,106.53,22615
2022-12-14,107.69,109.04,106.91,108.09,30746
2022-12-15,107.47,108.39,105.33,106.93,11893
2022-12-16,109.11,109.24,107.75,108.34,43367
2022-12-19,111.5,112.03,108.88,110.5,46405
2022-12-20,111.46,112.48,110.79,111.93,89878
2022-12-21,109.12,109.21,107.8,108.47,37052
2022-12-22,107.1,107.14,106.01,106.95,14633
2022-12-23,105.88,107.77,105.72,106.47,37405
2022-12-26,106.62,106.62,105.31,106.36,88543
2022-12-27,107.7,107.92,106.22,107.74,24327
2022-12-28,109.16,109.77,108.17,108.17,25540
2022-12-29,104.42,106.04,104.32,105.34,21350
2022-12-30,105.28,106.85,105.03,106.19,41728
2023-01-02,107.38,107.79,106.77,107.54,55436
2023-01-03,107.86,108.98,107.38,108.8,15867
2023-01-04,111.61,111.86,110.94,111.21,84229
2023-01-05,112.8,113.22,112.18,113.12,79922
2023-01-06,113.96,114.41,113.78,114.21,18947
2023-01-09,114.14,114.25,113.14,114.11,58785
2023-01-10,109.89,110.66,108.92,110.38,26122
2023-01-11,110.52,112.1,110.38,111.38,15037
2023-01-12,112.78,113.17,110.91,111.9,83373
2023-01-13,112.94,113.09,111.23,112.56,10692
2023-01-16,109.09,110.06,108.63,109.74,85609
2023-01-17,108.48,108.99,107.14,107.43,19927
2023-01-18,109.85,111.06,108.97,109.74,17933
2023-01-19,109.88,111.25,108.6,109.71,66548
2023-01-20,111.03,112.57,110.23,111.26,27653
2023-01-23,110.44,111.52,110.02,111.38,44493
2023-01-24,110.52,112.09,110.48,111.5,26555
2023-01-25,113.63,113.74,112.63,113.65,36347
2023-01-26,113.34,113.8,111.0,112.53,91502
2023-01-27,113.05,114.19,111.41,112.81,72320
2023-01-30,111.91,112.66,111.7,111.82,71822
2023-01-31,111.01,111.95,109.6,110.9,85318
2023-02-01,109.14,110.68,108.84,110.27,88002
2023-02-02,110.24,111.86,109.87,110.82,82095
2023-02-03,109.27,111.17,108.51,109.81,87242
2023-02-06,111.62,113.01,111.5,112.63,10924
2023-02-07,110.62,110.69,110.43,110.67,90846
2023-02-08,111.06,111.3,109.67,110.31,86946
2023-02-09,109.32,110.84,108.95,109.39,47038
2023-02-10,112.58,113.47,112.51,112.61,67174
2023-02-13,111.94,114.0,111.43,113.11,82013
2023-02-14,115.59,117.17,115.42,115.5,63473
2023-02-15,112.01,112.44,111.22,112.13,45081
2023-02-16,112.26,114.38,111.36,112.78,46824
2023-02-17,115.79,116.46,113.15,114.85,68861
2023-02-20,115.14,115.99,114.67,115.09,24506
2023-02-21,116.44,118.82,116.32,117.6,62413
2023-02-22,115.6,117.11,115.48,116.45,38091
2023-02-23,119.82,120.09,119.69,119.79,56751
2023-02-24,124.61,126.27,124.57,125.35,69872
2023-02-27,122.74,124.55,122.66,124.51,89823
2023-02-28,124.23,125.24,123.25,123.46,50644
2023-03-01,127.19,127.3,126.77,127.11,95961
2023-03-02,132.11,132.27,130.25,131.19,59646
2023-03-03,130.0,130.73,128.66,129.88,31650
2023-03-06,130.48,130.78,128.39,128.86,90428
2023-03-07,127.92,128.63,127.43,128.19,53894
2023-03-08,125.01,125.96,124.78,124.81,65371
2023-03-09,123.03,123.93,121.81,122.58,12962
2023-03-10,120.25,121.12,120.06,120.18,66356
2023-03-13,118.76,119.62,118.15,118.4,29023
2023-03-14,118.58,119.57,117.27,118.37,24997
2023-03-15,118.35,119.23,117.78,118.99,70973
2023-03-16,122.17,122.76,121.39,122.74,12841
2023-03-17,119.27,121.98,118.56,120.35,14758
2023-03-20,122.76,123.33,121.43,122.78,11375
2023-03-21,122.23,122.97,121.22,122.31,95216
2023-03-22,122.38,123.45,121.89,122.25,13159
2023-03-23,124.42,125.34,123.92,123.96,11073
2023-03-24,120.42,121.32,119.97,121.24,79876
2023-03-27,122.61,123.27,120.77,122.23,12159
2023-03-28,122.22,122.94,121.89,122.7,22021
2023-03-29,123.83,124.75,122.85,123.97,40232
2023-03-30,125.22,125.34,123.97,124.75,94517
2023-03-31,130.39,131.11,130.31,130.93,15622
2023-04-03,129.25,130.44,129.21,129.33,69251
2023-04-04,128.62,128.8,127.02,128.02,32499
2023-04-05,125.73,127.01,125.55,126.49,95473
2023-04-06,126.29,126.82,124.03,125.15,80354
2023-04-07,123.5,124.75,123.07,123.61,47344
2023-04-10,126.46,127.13,126.24,126.62,91441
2023-04-11,130.3,131.13,129.12,130.28,24175
2023-04-12,129.92,130.46,128.51,128.85,57645
2023-04-13,125.71,128.13,125.67,126.77,40024
2023-04-14,128.93,129.19,127.29,128.03,56216
2023-04-17,126.53,127.24,126.18,126.68,16008
2023-04-18,128.93,130.06,127.47,128.35,19873
2023-04-19,127.42,130.65,127.36,128.93,83324
2023-04-20,126.21,126.44,124.55,125.09,55246
2023-04-21,127.85,129.47,127.29,129.02,48498
2023-04-24,134.06,135.53,133.67,133.72,22940
2023-04-25,133.05,133.49,131.68,132.15,42966
2023-04-26,130.68,131.81,130.38,131.19,69199
2023-04-27,131.11,133.29,130.16,132.01,10178
2023-04-28,132.97,134.72,132.65,132.96,35363
2023-05-01,135.22,135.57,134.51,134.77,13084
2023-05-02,140.55,141.16,138.93,140.26,87506
2023-05-03,139.94,140.49,138.94,139.83,35791
2023-05-04,136.86,138.99,136.85,137.67,10893
2023-05-05,134.16,134.34,132.37,133.94,70430
2023-05-08,133.04,133.54,130.27,132.05,66240
2023-05-09,130.83,133.33,130.76,132.03,36928
2023-05-10,135.96,136.96,135.84,136.83,30039
2023-05-11,134.94,135.65,134.27,135.49,38350
2023-05-12,137.26,138.05,134.38,136.16,82227
2023-05-15,136.39,136.48,134.77,136.18,73772
2023-05-16,139.91,140.18,139.38,139.49,86106
2023-05-17,146.78,147.73,146.34,146.61,23386
2023-05-18,146.9,147.0,144.83,145.12,31045
2023-05-19,144.63,145.21,142.16,143.78,52771
2023-05-22,147.02,147.49,145.13,146.85,12716
2023-05-23,148.21,150.58,147.41,148.93,71826
2023-05-24,154.75,154.89,154.38,154.5,60906
2023-05-25,156.32,156.89,156.18,156.38,80474
2023-05-26,155.09,156.92,153.86,155.34,44980
2023-05-29,157.04,158.46,155.83,157.25,27796
2023-05-30,162.88,163.18,158.57,160.82,18802
2023-05-31,164.47,165.59,161.89,163.54,39086
2023-06-01,164.68,165.63,164.52,165.28,48737
2023-06-02,166.79,169.92,166.64,168.89,25386
2023-06-05,172.2,174.68,171.28,172.92,63634
2023-06-06,176.01,179.47,175.48,177.79,97527
2023-06-07,179.82,181.24,179.81,180.18,39424
2023-06-08,179.71,180.27,179.52,179.67,36957
2023-06-09,179.91,181.22,178.88,180.29,15596
2023-06-12,184.57,184.82,184.39,184.73,93981
2023-06-13,181.37,184.48,181.12,181.8,25960
2023-06-14,183.26,184.87,182.09,183.23,24626
2023-06-15,182.77,184.32,179.55,181.88,19130
2023-06-16,182.85,183.33,181.38,182.08,16054
2023-06-19,187.71,187.72,185.15,186.82,98388
2023-06-20,187.9,188.36,187.63,187.63,89335
2023-06-21,185.87,189.25,185.47,187.9,99962
2023-06-22,184.15,185.39,180.57,182.88,55212
2023-06-23,185.9,186.04,185.52,185.7,33488
2023-06-26,187.02,188.85,186.2,188.2,85900
2023-06-27,196.65,197.46,195.33,196.43,20345
2023-06-28,195.64,195.64,195.22,195.32,15583
2023-06-29,194.86,196.96,194.07,196.27,87239
2023-06-30,197.85,199.73,196.34,197.35,92214
2023-07-03,204.99,206.17,201.0,203.68,86981
2023-07-04,202.12,203.42,201.02,203.39,52818
2023-07-05,205.59,207.11,203.64,204.63,47333
2023-07-06,206.53,209.65,204.46,207.22,41601
2023-07-07,206.76,208.4,205.89,208.09,72894
2023-07-10,207.23,207.59,205.61,206.34,95119
2023-07-11,210.03,210.05,207.03,207.24,58821
2023-07-12,211.16,212.56,211.06,211.8,42574
2023-07-13,207.18,207.75,206.86,207.56,88812
2023-07-14,208.13,210.95,205.38,208.21,82104
2023-07-17,204.25,207.05,202.81,205.4,37025
2023-07-18,210.07,211.35,209.47,210.41,56040
2023-07-19,205.17,206.69,201.3,204.11,44678
2023-07-20,202.25,202.3,201.71,201.93,28300
2023-07-21,201.24,203.68,200.91,203.55,16464
2023-07-24,212.51,213.04,209.25,210.03,84219
2023-07-25,208.95,211.24,208.34,209.86,90859
2023-07-26,209.54,210.03,204.72,207.63,71304
2023-07-27,215.87,218.14,212.37,215.55,77691
2023-07-28,209.05,210.32,208.23,209.41,88863
2023-07-31,198.66,200.79,198.23,200.31,34700
2023-08-01,202.19,203.53,199.65,202.17,53880
2023-08-02,201.09,202.18,199.77,200.24,68565
2023-08-03,196.16,198.59,195.6,196.25,65830
2023-08-04,199.78,199.95,196.28,199.13,16937
2023-08-07,201.77,202.41,198.1,200.2,48106
2023-08-08,200.09,200.86,197.62,198.04,50544
2023-08-09,192.83,194.54,191.27,193.07,50860
2023-08-10,195.23,197.55,194.68,196.54,73656
2023-08-11,200.11,200.78,196.96,199.19,53601
2023-08-14,199.37,201.65,196.45,198.89,93123
2023-08-15,205.69,208.31,205.24,206.34,14321
2023-08-16,201.26,204.11,200.35,202.03,21360
2023-08-17,195.65,196.54,195.27,195.96,24271
2023-08-18,193.97,196.06,191.65,193.35,22861
2023-08-21,194.08,195.66,192.68,193.27,30977
2023-08-22,194.49,195.68,193.2,194.31,25630
2023-08-23,192.4,194.05,192.27,193.47,56041
2023-08-24,195.43,195.85,194.76,194.93,96442
2023-08-25,190.02,190.39,189.57,190.14,25479
2023-08-28,196.98,197.33,195.05,195.73,27272
2023-08-29,194.19,196.23,193.12,195.51,39968
2023-08-30,197.77,200.46,197.08,199.97,93658
2023-08-31,200.69,202.17,200.1,201.44,67196
2023-09-01,202.64,206.06,201.16,203.38,43324
2023-09-04,206.3,206.82,204.65,205.8,84462
2023-09-05,207.1,207.76,206.18,207.75,80190
2023-09-06,211.12,213.3,210.37,210.52,50718
2023-09-07,213.7,216.93,213.39,216.22,90409
2023-09-08,218.47,218.56,216.07,217.18,48367
2023-09-11,221.74,221.99,219.21,220.37,79904
2023-09-12,219.42,221.07,218.66,220.09,67986
2023-09-13,225.23,228.01,223.65,226.53,97347
2023-09-14,223.15,226.24,221.57,223.58,49779
2023-09-15,231.08,234.55,228.81,231.75,25896
2023-09-18,231.02,233.07,229.34,231.68,13228
2023-09-19,224.83,226.73,223.07,225.16,54264
2023-09-20,226.14,226.6,225.47,225.85,50096
2023-09-21,222.17,225.39,221.28,222.89,81091
2023-09-22,227.34,228.56,225.4,226.75,21549
2023-09-25,222.94,224.91,220.67,223.9,30045
2023-09-26,220.82,222.86,220.53,222.02,82603
2023-09-27,213.6,215.11,213.57,213.74,98150
2023-09-28,212.22,212.68,209.8,211.91,15499
2023-09-29,203.68,203.98,199.15,201.74,91163
2023-10-02,194.85,197.51,192.95,195.45,87355
2023-10-03,200.24,200.46,198.32,198.52,13089
2023-10-04,201.34,202.74,199.28,201.74,95042
2023-10-05,203.2,204.15,201.87,203.56,99242
2023-10-06,200.47,202.28,199.47,199.73,59294
2023-10-09,200.4,200.92,199.14,199.64,46132
2023-10-10,199.52,200.08,199.3,199.72,56233
2023-10-11,194.85,195.32,194.25,195.19,44409
2023-10-12,203.02,203.17,199.85,201.16,39709
2023-10-13,204.45,206.93,204.2,204.79,13240
2023-10-16,205.91,206.5,203.68,203.99,87534
2023-10-17,204.49,205.83,202.47,204.2,40825
2023-10-18,205.28,207.34,202.39,205.15,78619
2023-10-19,195.9,199.13,195.13,196.88,74952
2023-10-20,196.26,197.77,194.56,196.0,11674
2023-10-23,193.36,193.82,191.32,193.43,19327
2023-10-24,189.74,190.18,189.41,189.65,64797
2023-10-25,190.22,191.1,186.56,188.68,28667
2023-10-26,196.28,196.57,192.82,195.56,41624
2023-10-27,196.09,199.14,195.97,198.16,40251
2023-10-30,193.63,196.93,193.49,196.0,50325
2023-10-31,198.0,199.98,196.14,198.34,73753
2023-11-01,203.51,206.05,202.96,203.99,48968
2023-11-02,207.32,208.6,206.36,207.86,34503
2023-11-03,209.98,210.56,206.79,208.21,52281
2023-11-06,205.73,206.23,204.07,205.62,56825
2023-11-07,208.31,210.4,208.23,208.6,51139
2023-11-08,210.97,211.69,209.14,210.35,18646
2023-11-09,212.59,215.62,211.5,214.22,98992
2023-11-10,217.87,218.33,215.04,217.04,33548
2023-11-13,221.55,223.61,220.6,221.71,60717
2023-11-14,220.3,220.65,219.12,219.45,62409
2023-11-15,224.63,227.25,223.59,225.34,91731
2023-11-16,225.53,229.22,224.02,226.34,84681
2023-11-17,236.02,238.53,234.85,235.85,96807
2023-11-20,232.64,234.18,232.32,232.72,59156
2023-11-21,240.94,241.51,240.68,240.91,64530
2023-11-22,242.59,245.08,239.96,241.99,13659
2023-11-23,239.44,242.2,236.29,238.95,57588
2023-11-24,238.14,238.9,236.48,236.76,55337
2023-11-27,234.29,238.37,234.14,235.36,97227
2023-11-28,238.75,240.33,236.91,237.48,87129
2023-11-29,240.23,242.67,239.1,240.08,10654
2023-11-30,237.22,238.16,234.21,237.44,39087
2023-12-01,235.73,238.51,235.22,237.45,70101
2023-12-04,248.5,249.5,246.9,247.74,96436
2023-12-05,256.1,260.25,254.69,256.42,92928
2023-12-06,258.58,262.61,257.98,258.79,66463
2023-12-07,259.61,260.44,255.28,259.12,41390
2023-12-08,259.83,259.95,259.73,259.87,30836
2023-12-11,263.71,264.38,263.04,263.19,79444
2023-12-12,260.61,261.47,256.43,257.93,37105
2023-12-13,259.96,260.34,253.84,256.73,61567
2023-12-14,249.38,251.32,247.93,248.3,92464
2023-12-15,250.97,251.21,248.05,250.4,98370
2023-12-18,253.55,254.55,250.73,253.77,65044
2023-12-19,251.02,252.95,250.53,251.44,36627
2023-12-20,260.57,263.06,259.3,259.48,29403
2023-12-21,252.97,254.16,250.86,253.25,52292
2023-12-22,243.38,246.63,242.47,245.96,87814
2023-12-25,246.56,248.21,244.99,247.19,66574
2023-12-26,250.7,254.17,249.68,252.49,82267
2023-12-27,260.74,262.02,259.99,261.12,78447
2023-12-28,257.47,260.23,257.3,258.85,38333
2023-12-29,266.42,268.08,263.96,264.57,32821
